roadSegment_id,roadSegment_type,lane_id,lane_roadid,lane_num,lane_length,lane_dir,lane_type,point_id,point_lane_id,point_left_lane_id,point_right_lane_id,point_cost,point_x,point_y,
1,0,2685,2,0,0,3.91786,0,3034,2685,0,0,0,-330.731,-133.525,
1,0,2685,2,0,0,3.91786,0,3035,2685,0,0,0,-331.383,-134.284,
1,0,2685,2,0,0,3.91786,0,3036,2685,0,0,0,-332.034,-135.042,
1,0,2685,2,0,0,3.91786,0,3037,2685,0,0,0,-332.686,-135.801,
1,0,2685,2,0,0,3.91786,0,3038,2685,0,0,0,-333.338,-136.559,
1,0,2685,2,0,0,3.91786,0,3039,2685,0,0,0,-333.989,-137.318,
1,0,2685,2,0,0,3.91786,0,3040,2685,0,0,0,-334.641,-138.076,
1,0,2685,2,0,0,3.91786,0,3041,2685,0,0,0,-335.292,-138.835,
1,0,2685,2,0,0,3.91786,0,3042,2685,0,0,0,-335.944,-139.593,
1,0,2685,2,0,0,3.91786,0,3043,2685,0,0,0,-336.596,-140.352,
1,0,2685,2,0,0,3.91786,0,3044,2685,0,0,0,-337.247,-141.111,
1,0,2685,2,0,0,3.91786,0,3045,2685,0,0,0,-337.899,-141.869,
1,0,2685,2,0,0,3.91786,0,3046,2685,0,0,0,-338.551,-142.628,
1,0,2685,2,0,0,3.91786,0,3047,2685,0,0,0,-339.202,-143.386,
1,0,2685,2,0,0,3.91786,0,3048,2685,0,0,0,-339.854,-144.145,
1,0,2685,2,0,0,3.91786,0,3049,2685,0,0,0,-340.505,-144.903,
1,0,2685,2,0,0,3.91786,0,3050,2685,0,0,0,-341.157,-145.662,
1,0,2685,2,0,0,3.91786,0,3051,2685,0,0,0,-341.809,-146.42,
1,0,2685,2,0,0,3.91786,0,3052,2685,0,0,0,-342.46,-147.179,
1,0,2685,2,0,0,3.91786,0,3053,2685,0,0,0,-343.112,-147.937,
1,0,2685,2,0,0,3.91786,0,3054,2685,0,0,0,-343.764,-148.696,
1,0,2685,2,0,0,3.91786,0,3055,2685,0,0,0,-344.415,-149.454,
1,0,2685,2,0,0,3.91786,0,3056,2685,0,0,0,-345.067,-150.213,
1,0,2685,2,0,0,3.91786,0,3057,2685,0,0,0,-345.719,-150.972,
1,0,2685,2,0,0,3.91786,0,3058,2685,0,0,0,-346.37,-151.73,
1,0,2685,2,0,0,3.91786,0,3059,2685,0,0,0,-347.022,-152.489,
1,0,2685,2,0,0,3.91786,0,3060,2685,0,0,0,-347.673,-153.247,
1,0,2685,2,0,0,3.91786,0,3061,2685,0,0,0,-348.325,-154.006,
1,0,2685,2,0,0,3.91786,0,3062,2685,0,0,0,-348.977,-154.764,
1,0,2685,2,0,0,3.91786,0,3063,2685,0,0,0,-349.628,-155.523,
1,0,2685,2,0,0,3.91786,0,3064,2685,0,0,0,-350.28,-156.281,
1,0,2685,2,0,0,3.91786,0,3065,2685,0,0,0,-350.932,-157.04,
1,0,2685,2,0,0,3.91786,0,3066,2685,0,0,0,-351.583,-157.798,
1,0,2685,2,0,0,3.91786,0,3067,2685,0,0,0,-352.235,-158.557,
1,0,2685,2,0,0,3.91786,0,3068,2685,0,0,0,-352.886,-159.315,
1,0,2685,2,0,0,3.91786,0,3069,2685,0,0,0,-353.538,-160.074,
1,0,2685,2,0,0,3.91786,0,3070,2685,0,0,0,-354.19,-160.833,
1,0,2685,2,0,0,3.91786,0,3071,2685,0,0,0,-354.841,-161.591,
1,0,2685,2,0,0,3.91786,0,3072,2685,0,0,0,-355.493,-162.35,
1,0,2685,2,0,0,3.91786,0,3073,2685,0,0,0,-356.145,-163.108,
1,0,2685,2,0,0,3.91786,0,3074,2685,0,0,0,-356.796,-163.867,
1,0,2685,2,0,0,3.91786,0,3075,2685,0,0,0,-357.448,-164.625,
1,0,2685,2,0,0,3.91786,0,3076,2685,0,0,0,-358.099,-165.384,
1,0,2685,2,0,0,3.91786,0,3077,2685,0,0,0,-358.751,-166.142,
1,0,2685,2,0,0,3.91786,0,3078,2685,0,0,0,-359.403,-166.901,
1,0,2685,2,0,0,3.91786,0,3079,2685,0,0,0,-360.054,-167.659,
1,0,2685,2,0,0,3.91786,0,3080,2685,0,0,0,-360.706,-168.418,
1,0,2685,2,0,0,3.91786,0,3081,2685,0,0,0,-361.358,-169.176,
1,0,2685,2,0,0,3.91786,0,3082,2685,0,0,0,-362.009,-169.935,
1,0,2685,2,0,0,3.91786,0,3083,2685,0,0,0,-362.661,-170.694,
1,0,2685,2,0,0,3.91786,0,3084,2685,0,0,0,-363.312,-171.452,
1,0,2685,2,0,0,3.91786,0,3085,2685,0,0,0,-363.964,-172.211,
1,0,2685,2,0,0,3.91786,0,3086,2685,0,0,0,-364.616,-172.969,
1,0,2685,2,0,0,3.91786,0,3087,2685,0,0,0,-365.267,-173.728,
1,0,2685,2,0,0,3.91786,0,3088,2685,0,0,0,-365.919,-174.486,
1,0,2685,2,0,0,3.91786,0,3089,2685,0,0,0,-366.571,-175.245,
1,0,2685,2,0,0,3.91786,0,3090,2685,0,0,0,-367.222,-176.003,
1,0,2685,2,0,0,3.91786,0,3091,2685,0,0,0,-367.874,-176.762,
1,0,2685,2,0,0,3.91786,0,3092,2685,0,0,0,-368.526,-177.52,
1,0,2685,2,0,0,3.91786,0,3093,2685,0,0,0,-369.177,-178.279,
1,0,2685,2,0,0,3.91786,0,3094,2685,0,0,0,-369.829,-179.037,
1,0,2685,2,0,0,3.91786,0,3095,2685,0,0,0,-370.48,-179.796,
1,0,2685,2,0,0,3.91786,0,3096,2685,0,0,0,-371.132,-180.555,
1,0,2685,2,0,0,3.91786,0,3097,2685,0,0,0,-371.784,-181.313,
1,0,2685,2,0,0,3.91786,0,3098,2685,0,0,0,-372.435,-182.072,
1,0,2685,2,0,0,3.91786,0,3099,2685,0,0,0,-373.087,-182.83,
1,0,2685,2,0,0,3.91786,0,3100,2685,0,0,0,-373.739,-183.589,
1,0,2685,2,0,0,3.91786,0,3101,2685,0,0,0,-374.39,-184.347,
1,0,2685,2,0,0,3.91786,0,3102,2685,0,0,0,-375.042,-185.106,
1,0,2685,2,0,0,3.91786,0,3103,2685,0,0,0,-375.693,-185.864,
1,0,2685,2,0,0,3.91786,0,3104,2685,0,0,0,-376.345,-186.623,
1,0,2685,2,0,0,3.91786,0,3105,2685,0,0,0,-376.997,-187.381,
1,0,2685,2,0,0,3.91786,0,3106,2685,0,0,0,-377.648,-188.14,
1,0,2685,2,0,0,3.91786,0,3107,2685,0,0,0,-378.3,-188.898,
1,0,2685,2,0,0,3.91786,0,3108,2685,0,0,0,-378.952,-189.657,
1,0,2685,2,0,0,3.91786,0,3109,2685,0,0,0,-379.603,-190.416,
1,0,2685,2,0,0,3.91786,0,3110,2685,0,0,0,-380.255,-191.174,
1,0,2685,2,0,0,3.91786,0,3111,2685,0,0,0,-380.906,-191.933,
1,0,2685,2,0,0,3.91786,0,3112,2685,0,0,0,-381.558,-192.691,
1,0,2685,2,0,0,3.91786,0,3113,2685,0,0,0,-382.21,-193.45,
1,0,2685,2,0,0,3.91786,0,3114,2685,0,0,0,-382.861,-194.208,
1,0,2685,2,0,0,3.91786,0,3115,2685,0,0,0,-383.513,-194.967,
1,0,2685,2,0,0,3.91786,0,3116,2685,0,0,0,-384.165,-195.725,
1,0,2685,2,0,0,3.91786,0,3117,2685,0,0,0,-384.816,-196.484,
1,0,2685,2,0,0,3.91786,0,3118,2685,0,0,0,-385.468,-197.242,
1,0,2685,2,0,0,3.91786,0,3119,2685,0,0,0,-386.119,-198.001,
1,0,2685,2,0,0,3.91786,0,3120,2685,0,0,0,-386.771,-198.759,
1,0,2685,2,0,0,3.91786,0,3121,2685,0,0,0,-387.423,-199.518,
1,0,2685,2,0,0,3.91786,0,3122,2685,0,0,0,-388.074,-200.277,
1,0,2685,2,0,0,3.91786,0,3123,2685,0,0,0,-388.726,-201.035,
1,0,2685,2,0,0,3.91786,0,3124,2685,0,0,0,-389.378,-201.794,
1,0,2685,2,0,0,3.91786,0,3125,2685,0,0,0,-390.029,-202.552,
1,0,2685,2,0,0,3.91786,0,3126,2685,0,0,0,-390.681,-203.311,
1,0,2685,2,0,0,3.91786,0,3127,2685,0,0,0,-391.333,-204.069,
1,0,2685,2,0,0,3.91786,0,3128,2685,0,0,0,-391.984,-204.828,
1,0,2685,2,0,0,3.91786,0,3129,2685,0,0,0,-392.636,-205.586,
1,0,2685,2,0,0,3.91786,0,3130,2685,0,0,0,-393.287,-206.345,
1,0,2685,2,0,0,3.91786,0,3131,2685,0,0,0,-393.939,-207.103,
1,0,2685,2,0,0,3.91786,0,3132,2685,0,0,0,-394.591,-207.862,
1,0,2685,2,0,0,3.91786,0,3133,2685,0,0,0,-395.242,-208.62,
1,0,2685,2,0,0,3.91786,0,3134,2685,0,0,0,-395.894,-209.379,
1,0,2685,2,0,0,3.91786,0,3135,2685,0,0,0,-396.546,-210.138,
1,0,2685,2,0,0,3.91786,0,3136,2685,0,0,0,-397.197,-210.896,
1,0,2685,2,0,0,3.91786,0,3137,2685,0,0,0,-397.849,-211.655,
1,0,2685,2,0,0,3.91786,0,3138,2685,0,0,0,-398.5,-212.413,
1,0,2685,2,0,0,3.91786,0,3139,2685,0,0,0,-399.152,-213.172,
1,0,2685,2,0,0,3.91786,0,3140,2685,0,0,0,-399.804,-213.93,
1,0,2685,2,0,0,3.91786,0,3141,2685,0,0,0,-400.455,-214.689,
1,0,2685,2,0,0,3.91786,0,3142,2685,0,0,0,-401.107,-215.447,
1,0,2685,2,0,0,3.91786,0,3143,2685,0,0,0,-401.759,-216.206,
1,0,2685,2,0,0,3.91786,0,3144,2685,0,0,0,-402.41,-216.964,
1,0,2685,2,0,0,3.91786,0,3145,2685,0,0,0,-403.062,-217.723,
1,0,2685,2,0,0,3.91786,0,3146,2685,0,0,0,-403.713,-218.481,
1,0,2685,2,0,0,3.91786,0,3147,2685,0,0,0,-404.365,-219.24,
1,0,2685,2,0,0,3.91786,0,3149,2685,0,0,0,-405.017,-219.998,
1,0,2685,2,0,0,3.91786,0,3150,2685,0,0,0,-405.67,-220.755,
1,0,2685,2,0,0,3.91786,0,3151,2685,0,0,0,-406.325,-221.511,
1,0,2685,2,0,0,3.91786,0,3152,2685,0,0,0,-406.982,-222.265,
1,0,2685,2,0,0,3.91786,0,3153,2685,0,0,0,-407.64,-223.019,
1,0,2685,2,0,0,3.91786,0,3154,2685,0,0,0,-408.299,-223.77,
1,0,2685,2,0,0,3.91786,0,3155,2685,0,0,0,-408.96,-224.521,
1,0,2685,2,0,0,3.91786,0,3156,2685,0,0,0,-409.622,-225.27,
1,0,2685,2,0,0,3.91786,0,3157,2685,0,0,0,-410.286,-226.018,
1,0,2685,2,0,0,3.91786,0,3158,2685,0,0,0,-410.952,-226.764,
1,0,2685,2,0,0,3.91786,0,3159,2685,0,0,0,-411.619,-227.509,
1,0,2685,2,0,0,3.91786,0,3160,2685,0,0,0,-412.287,-228.253,
1,0,2685,2,0,0,3.91786,0,3161,2685,0,0,0,-412.957,-228.996,
1,0,2685,2,0,0,3.91786,0,3162,2685,0,0,0,-413.628,-229.737,
1,0,2685,2,0,0,3.91786,0,3163,2685,0,0,0,-414.301,-230.477,
1,0,2685,2,0,0,3.91786,0,3164,2685,0,0,0,-414.975,-231.215,
1,0,2685,2,0,0,3.91786,0,3165,2685,0,0,0,-415.651,-231.952,
1,0,2685,2,0,0,3.91786,0,3166,2685,0,0,0,-416.328,-232.688,
1,0,2685,2,0,0,3.91786,0,3168,2685,0,0,0,-417.007,-233.422,
1,0,2685,2,0,0,3.91786,0,3169,2685,0,0,0,-417.686,-234.156,
1,0,2685,2,0,0,3.91786,0,3170,2685,0,0,0,-418.366,-234.89,
1,0,2685,2,0,0,3.91786,0,3171,2685,0,0,0,-419.045,-235.624,
1,0,2685,2,0,0,3.91786,0,3172,2685,0,0,0,-419.724,-236.358,
1,0,2685,2,0,0,3.91786,0,3173,2685,0,0,0,-420.403,-237.092,
1,0,2685,2,0,0,3.91786,0,3174,2685,0,0,0,-421.082,-237.826,
1,0,2685,2,0,0,3.91786,0,3175,2685,0,0,0,-421.762,-238.56,
1,0,2685,2,0,0,3.91786,0,3176,2685,0,0,0,-422.441,-239.294,
1,0,2685,2,0,0,3.91786,0,3177,2685,0,0,0,-423.12,-240.028,
1,0,2685,2,0,0,3.91786,0,3178,2685,0,0,0,-423.799,-240.761,
1,0,2685,2,0,0,3.91786,0,3179,2685,0,0,0,-424.479,-241.495,
1,0,2685,2,0,0,3.91786,0,3180,2685,0,0,0,-425.158,-242.229,
1,0,2685,2,0,0,3.91786,0,3181,2685,0,0,0,-425.837,-242.963,
1,0,2685,2,0,0,3.91786,0,3182,2685,0,0,0,-426.516,-243.697,
1,0,2685,2,0,0,3.91786,0,3183,2685,0,0,0,-427.196,-244.431,
1,0,2685,2,0,0,3.91786,0,3184,2685,0,0,0,-427.875,-245.165,
1,0,2685,2,0,0,3.91786,0,3185,2685,0,0,0,-428.554,-245.899,
1,0,2685,2,0,0,3.91786,0,3186,2685,0,0,0,-429.233,-246.633,
1,0,2685,2,0,0,3.91786,0,3187,2685,0,0,0,-429.913,-247.367,
1,0,2685,2,0,0,3.91786,0,3188,2685,0,0,0,-430.592,-248.101,
1,0,2685,2,0,0,3.91786,0,3189,2685,0,0,0,-431.271,-248.835,
1,0,2685,2,0,0,3.91786,0,3190,2685,0,0,0,-431.95,-249.568,
1,0,2685,2,0,0,3.91786,0,3191,2685,0,0,0,-432.63,-250.302,
1,0,2685,2,0,0,3.91786,0,3192,2685,0,0,0,-433.309,-251.036,
1,0,2685,2,0,0,3.91786,0,3193,2685,0,0,0,-433.988,-251.77,
1,0,2685,2,0,0,3.91786,0,3195,2685,0,0,0,-434.667,-252.504,
1,0,2685,2,0,0,3.91786,0,3196,2685,0,0,0,-435.345,-253.24,
1,0,2685,2,0,0,3.91786,0,3197,2685,0,0,0,-436.02,-253.977,
1,0,2685,2,0,0,3.91786,0,3198,2685,0,0,0,-436.692,-254.717,
1,0,2685,2,0,0,3.91786,0,3199,2685,0,0,0,-437.362,-255.46,
1,0,2685,2,0,0,3.91786,0,3200,2685,0,0,0,-438.03,-256.204,
1,0,2685,2,0,0,3.91786,0,3201,2685,0,0,0,-438.695,-256.951,
1,0,2685,2,0,0,3.91786,0,3202,2685,0,0,0,-439.358,-257.7,
1,0,2685,2,0,0,3.91786,0,3203,2685,0,0,0,-440.018,-258.451,
1,0,2685,2,0,0,3.91786,0,3204,2685,0,0,0,-440.676,-259.204,
1,0,2685,2,0,0,3.91786,0,3205,2685,0,0,0,-441.331,-259.96,
1,0,2685,2,0,0,3.91786,0,3206,2685,0,0,0,-441.983,-260.718,
1,0,2685,2,0,0,3.91786,0,3208,2685,0,0,0,-442.635,-261.476,
1,0,2685,2,0,0,3.91786,0,3209,2685,0,0,0,-443.286,-262.235,
1,0,2685,2,0,0,3.91786,0,3210,2685,0,0,0,-443.937,-262.994,
1,0,2685,2,0,0,3.91786,0,3211,2685,0,0,0,-444.588,-263.753,
1,0,2685,2,0,0,3.91786,0,3212,2685,0,0,0,-445.239,-264.512,
1,0,2685,2,0,0,3.91786,0,3213,2685,0,0,0,-445.891,-265.271,
1,0,2685,2,0,0,3.91786,0,3214,2685,0,0,0,-446.542,-266.03,
1,0,2685,2,0,0,3.91786,0,3215,2685,0,0,0,-447.193,-266.789,
1,0,2685,2,0,0,3.91786,0,3216,2685,0,0,0,-447.844,-267.548,
1,0,2685,2,0,0,3.91786,0,3217,2685,0,0,0,-448.496,-268.306,
1,0,2685,2,0,0,3.91786,0,3218,2685,0,0,0,-449.147,-269.065,
1,0,2685,2,0,0,3.91786,0,3219,2685,0,0,0,-449.798,-269.824,
1,0,2685,2,0,0,3.91786,0,3220,2685,0,0,0,-450.449,-270.583,
1,0,2685,2,0,0,3.91786,0,3221,2685,0,0,0,-451.101,-271.342,
1,0,2685,2,0,0,3.91786,0,3222,2685,0,0,0,-451.752,-272.101,
1,0,2685,2,0,0,3.91786,0,3223,2685,0,0,0,-452.403,-272.86,
1,0,2685,2,0,0,3.91786,0,3224,2685,0,0,0,-453.054,-273.619,
1,0,2685,2,0,0,3.91786,0,3225,2685,0,0,0,-453.705,-274.378,
1,0,2685,2,0,0,3.91786,0,3226,2685,0,0,0,-454.357,-275.136,
1,0,2685,2,0,0,3.91786,0,3227,2685,0,0,0,-455.008,-275.895,
1,0,2685,2,0,0,3.91786,0,3228,2685,0,0,0,-455.659,-276.654,
1,0,2685,2,0,0,3.91786,0,3229,2685,0,0,0,-456.31,-277.413,
1,0,2685,2,0,0,3.91786,0,3230,2685,0,0,0,-456.962,-278.172,
1,0,2685,2,0,0,3.91786,0,3231,2685,0,0,0,-457.613,-278.931,
1,0,2685,2,0,0,3.91786,0,3232,2685,0,0,0,-458.264,-279.69,
1,0,2685,2,0,0,3.91786,0,3233,2685,0,0,0,-458.915,-280.449,
1,0,2685,2,0,0,3.91786,0,3234,2685,0,0,0,-459.566,-281.207,
1,0,2685,2,0,0,3.91786,0,3235,2685,0,0,0,-460.218,-281.966,
1,0,2685,2,0,0,3.91786,0,3236,2685,0,0,0,-460.869,-282.725,
1,0,2685,2,0,0,3.91786,0,3237,2685,0,0,0,-461.52,-283.484,
1,0,2685,2,0,0,3.91786,0,3238,2685,0,0,0,-462.171,-284.243,
1,0,2685,2,0,0,3.91786,0,3239,2685,0,0,0,-462.823,-285.002,
1,0,2685,2,0,0,3.91786,0,3240,2685,0,0,0,-463.474,-285.761,
1,0,2685,2,0,0,3.91786,0,3241,2685,0,0,0,-464.125,-286.52,
1,0,2685,2,0,0,3.91786,0,3242,2685,0,0,0,-464.776,-287.279,
1,0,2685,2,0,0,3.91786,0,3243,2685,0,0,0,-465.427,-288.037,
1,0,2685,2,0,0,3.91786,0,3244,2685,0,0,0,-466.079,-288.796,
1,0,2685,2,0,0,3.91786,0,3245,2685,0,0,0,-466.73,-289.555,
1,0,2685,2,0,0,3.91786,0,3246,2685,0,0,0,-467.381,-290.314,
1,0,2685,2,0,0,3.91786,0,3247,2685,0,0,0,-468.032,-291.073,
1,0,2685,2,0,0,3.91786,0,3248,2685,0,0,0,-468.684,-291.832,
1,0,2685,2,0,0,3.91786,0,3249,2685,0,0,0,-469.335,-292.591,
1,0,2685,2,0,0,3.91786,0,3250,2685,0,0,0,-469.986,-293.35,
1,0,2685,2,0,0,3.91786,0,3251,2685,0,0,0,-470.637,-294.109,
1,0,2685,2,0,0,3.91786,0,3252,2685,0,0,0,-471.288,-294.867,
1,0,2685,2,0,0,3.91786,0,3253,2685,0,0,0,-471.94,-295.626,
1,0,2685,2,0,0,3.91786,0,3254,2685,0,0,0,-472.591,-296.385,
1,0,2685,2,0,0,3.91786,0,3255,2685,0,0,0,-473.242,-297.144,
1,0,2685,2,0,0,3.91786,0,3256,2685,0,0,0,-473.893,-297.903,
1,0,2685,2,0,0,3.91786,0,3257,2685,0,0,0,-474.545,-298.662,
1,0,2685,2,0,0,3.91786,0,3258,2685,0,0,0,-475.196,-299.421,
1,0,2685,2,0,0,3.91786,0,3259,2685,0,0,0,-475.847,-300.18,
1,0,2685,2,0,0,3.91786,0,3260,2685,0,0,0,-476.498,-300.938,
1,0,2685,2,0,0,3.91786,0,3261,2685,0,0,0,-477.15,-301.697,
1,0,2685,2,0,0,3.91786,0,3262,2685,0,0,0,-477.801,-302.456,
1,0,2685,2,0,0,3.91786,0,3263,2685,0,0,0,-478.452,-303.215,
1,0,2685,2,0,0,3.91786,0,3264,2685,0,0,0,-479.103,-303.974,
1,0,2685,2,0,0,3.91786,0,3265,2685,0,0,0,-479.754,-304.733,
1,0,2685,2,0,0,3.91786,0,3266,2685,0,0,0,-480.406,-305.492,
1,0,2685,2,0,0,3.91786,0,3267,2685,0,0,0,-481.057,-306.251,
1,0,2685,2,0,0,3.91786,0,3268,2685,0,0,0,-481.708,-307.01,
1,0,2685,2,0,0,3.91786,0,3269,2685,0,0,0,-482.359,-307.768,
1,0,2685,2,0,0,3.91786,0,3270,2685,0,0,0,-483.011,-308.527,
1,0,2685,2,0,0,3.91786,0,3271,2685,0,0,0,-483.662,-309.286,
1,0,2685,2,0,0,3.91786,0,3272,2685,0,0,0,-484.313,-310.045,
1,0,2685,2,0,0,3.91786,0,3273,2685,0,0,0,-484.964,-310.804,
1,0,2685,2,0,0,3.91786,0,3275,2685,0,0,0,-485.614,-311.564,
1,0,2685,2,0,0,3.91786,0,3276,2685,0,0,0,-486.262,-312.326,
1,0,2685,2,0,0,3.91786,0,3277,2685,0,0,0,-486.906,-313.09,
1,0,2685,2,0,0,3.91786,0,3278,2685,0,0,0,-487.548,-313.857,
1,0,2685,2,0,0,3.91786,0,3279,2685,0,0,0,-488.187,-314.626,
1,0,2685,2,0,0,3.91786,0,3280,2685,0,0,0,-488.824,-315.398,
1,0,2685,2,0,0,3.91786,0,3281,2685,0,0,0,-489.458,-316.171,
1,0,2685,2,0,0,3.91786,0,3283,2685,0,0,0,-490.09,-316.946,
1,0,2685,2,0,0,3.91786,0,3284,2685,0,0,0,-490.721,-317.721,
1,0,2685,2,0,0,3.91786,0,3285,2685,0,0,0,-491.353,-318.496,
1,0,2685,2,0,0,3.91786,0,3286,2685,0,0,0,-491.985,-319.271,
1,0,2685,2,0,0,3.91786,0,3287,2685,0,0,0,-492.617,-320.046,
1,0,2685,2,0,0,3.91786,0,3288,2685,0,0,0,-493.249,-320.822,
1,0,2685,2,0,0,3.91786,0,3289,2685,0,0,0,-493.881,-321.597,
1,0,2685,2,0,0,3.91786,0,3290,2685,0,0,0,-494.513,-322.372,
1,0,2685,2,0,0,3.91786,0,3291,2685,0,0,0,-495.145,-323.147,
1,0,2685,2,0,0,3.91786,0,3292,2685,0,0,0,-495.776,-323.922,
1,0,2685,2,0,0,3.91786,0,3293,2685,0,0,0,-496.408,-324.697,
1,0,2685,2,0,0,3.91786,0,3294,2685,0,0,0,-497.04,-325.472,
1,0,2685,2,0,0,3.91786,0,3295,2685,0,0,0,-497.672,-326.247,
1,0,2685,2,0,0,3.91786,0,3296,2685,0,0,0,-498.304,-327.022,
1,0,2685,2,0,0,3.91786,0,3297,2685,0,0,0,-498.936,-327.797,
1,0,2685,2,0,0,3.91786,0,3298,2685,0,0,0,-499.568,-328.572,
1,0,2685,2,0,0,3.91786,0,3299,2685,0,0,0,-500.2,-329.347,
1,0,2685,2,0,0,3.91786,0,3300,2685,0,0,0,-500.831,-330.122,
1,0,2685,2,0,0,3.91786,0,3301,2685,0,0,0,-501.463,-330.897,
1,0,2685,2,0,0,3.91786,0,3302,2685,0,0,0,-502.095,-331.672,
1,0,2685,2,0,0,3.91786,0,3303,2685,0,0,0,-502.727,-332.448,
1,0,2685,2,0,0,3.91786,0,3304,2685,0,0,0,-503.359,-333.223,
1,0,2685,2,0,0,3.91786,0,3305,2685,0,0,0,-503.991,-333.998,
1,0,2685,2,0,0,3.91786,0,3306,2685,0,0,0,-504.623,-334.773,
1,0,2685,2,0,0,3.91786,0,3307,2685,0,0,0,-505.255,-335.548,
1,0,2685,2,0,0,3.91786,0,3308,2685,0,0,0,-505.886,-336.323,
1,0,2685,2,0,0,3.91786,0,3309,2685,0,0,0,-506.518,-337.098,
1,0,2685,2,0,0,3.91786,0,3310,2685,0,0,0,-507.15,-337.873,
1,0,2685,2,0,0,3.91786,0,3311,2685,0,0,0,-507.782,-338.648,
1,0,2685,2,0,0,3.91786,0,3312,2685,0,0,0,-508.414,-339.423,
1,0,2685,2,0,0,3.91786,0,3313,2685,0,0,0,-509.046,-340.198,
1,0,2685,2,0,0,3.91786,0,3314,2685,0,0,0,-509.678,-340.973,
1,0,2685,2,0,0,3.91786,0,3316,2685,0,0,0,-510.31,-341.748,
1,0,2685,2,0,0,3.91786,0,3317,2685,0,0,0,-510.943,-342.522,
1,0,2685,2,0,0,3.91786,0,3318,2685,0,0,0,-511.58,-343.293,
1,0,2685,2,0,0,3.91786,0,3319,2685,0,0,0,-512.22,-344.061,
1,0,2685,2,0,0,3.91786,0,3320,2685,0,0,0,-512.863,-344.827,
1,0,2685,2,0,0,3.91786,0,3321,2685,0,0,0,-513.509,-345.59,
1,0,2685,2,0,0,3.91786,0,3322,2685,0,0,0,-514.158,-346.351,
1,0,2685,2,0,0,3.91786,0,3324,2685,0,0,0,-514.81,-347.11,
1,0,2685,2,0,0,3.91786,0,3325,2685,0,0,0,-515.461,-347.868,
1,0,2685,2,0,0,3.91786,0,3326,2685,0,0,0,-516.113,-348.627,
1,0,2685,2,0,0,3.91786,0,3327,2685,0,0,0,-516.765,-349.386,
1,0,2685,2,0,0,3.91786,0,3328,2685,0,0,0,-517.416,-350.144,
1,0,2685,2,0,0,3.91786,0,3329,2685,0,0,0,-518.068,-350.903,
1,0,2685,2,0,0,3.91786,0,3330,2685,0,0,0,-518.719,-351.661,
1,0,2685,2,0,0,3.91786,0,3331,2685,0,0,0,-519.371,-352.42,
1,0,2685,2,0,0,3.91786,0,3332,2685,0,0,0,-520.022,-353.179,
1,0,2685,2,0,0,3.91786,0,3333,2685,0,0,0,-520.674,-353.937,
1,0,2685,2,0,0,3.91786,0,3334,2685,0,0,0,-521.325,-354.696,
1,0,2685,2,0,0,3.91786,0,3335,2685,0,0,0,-521.977,-355.454,
1,0,2685,2,0,0,3.91786,0,3336,2685,0,0,0,-522.628,-356.213,
1,0,2685,2,0,0,3.91786,0,3337,2685,0,0,0,-523.28,-356.972,
1,0,2685,2,0,0,3.91786,0,3338,2685,0,0,0,-523.932,-357.73,
1,0,2685,2,0,0,3.91786,0,3339,2685,0,0,0,-524.583,-358.489,
1,0,2685,2,0,0,3.91786,0,3340,2685,0,0,0,-525.235,-359.247,
1,0,2685,2,0,0,3.91786,0,3341,2685,0,0,0,-525.886,-360.006,
1,0,2685,2,0,0,3.91786,0,3342,2685,0,0,0,-526.538,-360.765,
1,0,2685,2,0,0,3.91786,0,3343,2685,0,0,0,-527.189,-361.523,
1,0,2685,2,0,0,3.91786,0,3344,2685,0,0,0,-527.841,-362.282,
1,0,2685,2,0,0,3.91786,0,3345,2685,0,0,0,-528.492,-363.041,
1,0,2685,2,0,0,3.91786,0,3346,2685,0,0,0,-529.144,-363.799,
1,0,2685,2,0,0,3.91786,0,3347,2685,0,0,0,-529.796,-364.558,
1,0,2685,2,0,0,3.91786,0,3348,2685,0,0,0,-530.447,-365.316,
1,0,2685,2,0,0,3.91786,0,3349,2685,0,0,0,-531.099,-366.075,
1,0,2685,2,0,0,3.91786,0,3350,2685,0,0,0,-531.75,-366.834,
1,0,2685,2,0,0,3.91786,0,3351,2685,0,0,0,-532.402,-367.592,
1,0,2685,2,0,0,3.91786,0,3352,2685,0,0,0,-533.053,-368.351,
1,0,2685,2,0,0,3.91786,0,3353,2685,0,0,0,-533.705,-369.109,
1,0,2685,2,0,0,3.91786,0,3354,2685,0,0,0,-534.356,-369.868,
1,0,2685,2,0,0,3.91786,0,3355,2685,0,0,0,-535.008,-370.627,
1,0,2685,2,0,0,3.91786,0,3356,2685,0,0,0,-535.659,-371.385,
1,0,2685,2,0,0,3.91786,0,3357,2685,0,0,0,-536.311,-372.144,
1,0,2685,2,0,0,3.91786,0,3358,2685,0,0,0,-536.963,-372.902,
1,0,2685,2,0,0,3.91786,0,3359,2685,0,0,0,-537.614,-373.661,
1,0,2685,2,0,0,3.91786,0,3360,2685,0,0,0,-538.266,-374.42,
1,0,2685,2,0,0,3.91786,0,3361,2685,0,0,0,-538.917,-375.178,
1,0,2685,2,0,0,3.91786,0,3362,2685,0,0,0,-539.569,-375.937,
1,0,2685,2,0,0,3.91786,0,3363,2685,0,0,0,-540.22,-376.695,
1,0,2685,2,0,0,3.91786,0,3364,2685,0,0,0,-540.872,-377.454,
